Time[s], Channel 0
0.102655940000000, 0
0.103725460000000, 1
0.104794540000000, 0
0.105363850000000, 1
0.106433160000000, 0
0.107001760000000, 1
0.108071120000000, 0
0.108640530000000, 1
0.109208540000000, 0
0.110277990000000, 1
0.110847550000000, 0
0.111923510000000, 1
0.112993170000000, 0
0.113561440000000, 1
0.114130580000000, 0
0.115199780000000, 1
0.116269060000000, 0
0.116838410000000, 1
0.117907730000000, 0
0.118476650000000, 1
0.119045860000000, 0
0.120115090000000, 1
0.120683390000000, 0
0.121758990000000, 1
0.122328410000000, 0
0.123398040000000, 1
0.123965900000000, 0
0.125035100000000, 1
0.125604290000000, 0
0.126673460000000, 1
0.127742450000000, 0
0.128310520000000, 1
0.128879280000000, 0
0.129948740000000, 1
0.130517610000000, 0
0.131587180000000, 1
0.132157540000000, 0
0.133227550000000, 1
0.134297150000000, 0
0.134866690000000, 1
0.135434520000000, 0
0.136504190000000, 1
0.137073610000000, 0
0.138142890000000, 1
0.141212140000000, 0
0.148283470000000, 1
0.149352830000000, 0
0.149921660000000, 1
0.150990630000000, 0
0.151559790000000, 1
0.152130670000000, 0
0.153200350000000, 1
0.154269630000000, 0
0.154838720000000, 1
0.155907740000000, 0
0.156475680000000, 1
0.157545220000000, 0
0.158114550000000, 1
0.158682240000000, 0
0.159751600000000, 1
0.160320560000000, 0
0.161389740000000, 1
0.162460840000000, 0
0.163030300000000, 1
0.163598770000000, 0
0.164668090000000, 1
0.165737470000000, 0
0.166306780000000, 1
0.167376190000000, 0
0.167944400000000, 1
0.168513420000000, 0
0.169583000000000, 1
0.170151180000000, 0
0.171220530000000, 1
0.171796220000000, 0
0.172865730000000, 1
0.173433600000000, 0
0.174503230000000, 1
0.175072320000000, 0
0.176141460000000, 1
0.177210570000000, 0
0.177779610000000, 1
0.178347940000000, 0
0.179417140000000, 1
0.179986700000000, 0
0.181055940000000, 1
0.181630200000000, 0
0.182700060000000, 1
0.183769570000000, 0
0.184338980000000, 1
0.184906650000000, 0
0.185976000000000, 1
0.186545210000000, 0
0.187636090000000, 1
0.190707430000000, 0
0.197783290000000, 1
0.198855200000000, 0
0.199423750000000, 1
0.200494040000000, 0
0.201064330000000, 1
0.201635940000000, 0
0.202702600000000, 1
0.203768550000000, 0
0.204334240000000, 1
0.205399840000000, 0
0.205968540000000, 1
0.207038210000000, 0
0.207607570000000, 1
0.208176600000000, 0
0.209245910000000, 1
0.209814580000000, 0
0.210884220000000, 1
0.211955270000000, 0
0.212524780000000, 1
0.213092780000000, 0
0.214162190000000, 1
0.215231170000000, 0
0.215800120000000, 1
0.216869230000000, 0
0.217437220000000, 1
0.218006110000000, 0
0.219075240000000, 1
0.219643260000000, 0
0.220712450000000, 1
0.221281260000000, 0
0.222352160000000, 1
0.222920920000000, 0
0.223990120000000, 1
0.224558530000000, 0
0.225627840000000, 1
0.226696990000000, 0
0.227266100000000, 1
0.227834060000000, 0
0.228903330000000, 1
0.229472410000000, 0
0.230541800000000, 1
0.231109520000000, 0
0.232185890000000, 1
0.233255050000000, 0
0.233824480000000, 1
0.234392160000000, 0
0.235461510000000, 1
0.236030070000000, 0
0.237099350000000, 1
0.240168420000000, 0
0.247239410000000, 1
0.248309070000000, 0
0.248877410000000, 1
0.249946520000000, 0
0.250515950000000, 1
0.251083760000000, 0
0.252160280000000, 1
0.253229790000000, 0
0.253798950000000, 1
0.254868180000000, 0
0.255437460000000, 1
0.256506550000000, 0
0.257075270000000, 1
0.257644330000000, 0
0.258713700000000, 1
0.259281500000000, 0
0.260351040000000, 1
0.261420080000000, 0
0.261991120000000, 1
0.262559070000000, 0
0.263628550000000, 1
0.264698010000000, 0
0.265267170000000, 1
0.266336590000000, 0
0.266904470000000, 1
0.267473540000000, 0
0.268542840000000, 1
0.269112070000000, 0
0.270181230000000, 1
0.270749330000000, 0
0.271820490000000, 1
0.272389920000000, 0
0.273459490000000, 1
0.274027290000000, 0
0.275096640000000, 1
0.276165760000000, 0
0.276734920000000, 1
0.277302240000000, 0
0.278371700000000, 1
0.278940910000000, 0
0.280010160000000, 1
0.280578240000000, 0
0.281654140000000, 1
0.282723530000000, 0
0.283292180000000, 1
0.283861060000000, 0
0.284930080000000, 1
0.285498370000000, 0
0.286567490000000, 1
0.289662220000000, 0
0.296739570000000, 1
0.297809650000000, 0
0.298378020000000, 1
0.299447360000000, 0
0.300016090000000, 1
0.300584760000000, 0
0.301656130000000, 1
0.302725480000000, 0
0.303293870000000, 1
0.304362940000000, 0
0.304931710000000, 1
0.306000710000000, 0
0.306568630000000, 1
0.307137860000000, 0
0.308207150000000, 1
0.308775070000000, 0
0.309844330000000, 1
0.310913380000000, 0
0.311482600000000, 1
0.312056990000000, 0
0.313126430000000, 1
0.314195640000000, 0
0.314764230000000, 1
0.315833420000000, 0
0.316402460000000, 1
0.316970520000000, 0
0.318039790000000, 1
0.318608960000000, 0
0.319678190000000, 1
0.320245880000000, 0
0.321315180000000, 1
0.321890640000000, 0
0.322960090000000, 1
0.323527960000000, 0
0.324597240000000, 1
0.325666490000000, 0
0.326235560000000, 1
0.326804380000000, 0
0.327873680000000, 1
0.328442180000000, 0
0.329511390000000, 1
0.330080370000000, 0
0.331149620000000, 1
0.332224940000000, 0
0.332792920000000, 1
0.333361900000000, 0
0.334431110000000, 1
0.334998820000000, 0
0.336068190000000, 1
0.339137370000000, 0
0.346210800000000, 1
0.347280350000000, 0
0.347849530000000, 1
0.348918490000000, 0
0.349486900000000, 1
0.350055910000000, 0
0.351125100000000, 1
0.352196320000000, 0
0.352764310000000, 1
0.353833510000000, 0
0.354402890000000, 1
0.355471840000000, 0
0.356039850000000, 1
0.356608920000000, 0
0.357678150000000, 1
0.358245970000000, 0
0.359314980000000, 1
0.360383900000000, 0
0.360952570000000, 1
0.361521380000000, 0
0.362591980000000, 1
0.363661200000000, 0
0.364229880000000, 1
0.365298880000000, 0
0.365868380000000, 1
0.366436290000000, 0
0.367505380000000, 1
0.368074630000000, 0
0.369143820000000, 1
0.369711680000000, 0
0.370781080000000, 1
0.371349740000000, 0
0.372425360000000, 1
0.372994350000000, 0
0.374063410000000, 1
0.375132590000000, 0
0.375700960000000, 1
0.376269890000000, 0
0.377339150000000, 1
0.377907200000000, 0
0.378976560000000, 1
0.379545790000000, 0
0.380615080000000, 1
0.381690310000000, 0
0.382258680000000, 1
0.382827890000000, 0
0.383897100000000, 1
0.384465110000000, 0
0.385534450000000, 1
0.388603570000000, 0
0.395695620000000, 1
0.396766680000000, 0
0.397336450000000, 1
0.398405890000000, 0
0.398973890000000, 1
0.399542780000000, 0
0.400611870000000, 1
0.401683300000000, 0
0.402251300000000, 1
0.403320670000000, 0
0.403889670000000, 1
0.404958790000000, 0
0.405527640000000, 1
0.406095870000000, 0
0.407165090000000, 1
0.407734340000000, 0
0.408803480000000, 1
0.409872770000000, 0
0.410440770000000, 1
0.411010000000000, 0
0.412085910000000, 1
0.413155140000000, 0
0.413722980000000, 1
0.414792020000000, 0
0.415361480000000, 1
0.415929440000000, 0
0.416998940000000, 1
0.417567660000000, 0
0.418636830000000, 1
0.419205920000000, 0
0.420275140000000, 1
0.420843400000000, 0
0.421919000000000, 1
0.422488510000000, 0
0.423557940000000, 1
0.424627140000000, 0
0.425195220000000, 1
0.425764160000000, 0
0.426833400000000, 1
0.427401200000000, 0
0.428470320000000, 1
0.429039290000000, 0
0.430108520000000, 1
0.431177600000000, 0
0.431753950000000, 1
0.432323190000000, 0
0.433392830000000, 1
0.433961520000000, 0
0.435030680000000, 1
0.438100030000000, 0
0.445170870000000, 1
0.446239990000000, 0
0.446809260000000, 1
0.447878170000000, 0
0.448445630000000, 1
0.449014750000000, 0
0.450083710000000, 1
0.451152580000000, 0
0.451727900000000, 1
0.452797210000000, 0
0.453365690000000, 1
0.454434980000000, 0
0.455003900000000, 1
0.455571740000000, 0
0.456640790000000, 1
0.457209960000000, 0
0.458279850000000, 1
0.459349910000000, 0
0.459918510000000, 1
0.460488010000000, 0
0.461557510000000, 1
0.462633670000000, 0
0.463202660000000, 1
0.464271990000000, 0
0.464841020000000, 1
0.465409800000000, 0
0.466478870000000, 1
0.467047220000000, 0
0.468116560000000, 1
0.468685440000000, 0
0.469754690000000, 1
0.470322380000000, 0
0.471391480000000, 1
0.471962630000000, 0
0.473032200000000, 1
0.474101390000000, 0
0.474669610000000, 1
0.475238710000000, 0
0.476307820000000, 1
0.476875780000000, 0
0.477945060000000, 1
0.478513550000000, 0
0.479582750000000, 1
0.480651960000000, 0
0.481220620000000, 1
0.481795380000000, 0
0.482864880000000, 1
0.483434170000000, 0
0.484503240000000, 1
0.487572010000000, 0
