Time[s], Channel 0
0.000000000000000, 1
0.000211630000000, 0
0.000495180000000, 1
0.000742350000000, 0
0.001034850000000, 1
0.001325310000000, 0
0.001577480000000, 1
0.001878790000000, 0
0.002114970000000, 1
0.002412240000000, 0
0.002653500000000, 1
0.002958770000000, 0
0.003191810000000, 1
0.003496630000000, 0
0.003708480000000, 1
0.004016270000000, 0
0.004244300000000, 1
0.004548870000000, 0
0.004771910000000, 1
0.005059090000000, 0
0.005260530000000, 1
0.005605260000000, 0
0.005797170000000, 1
0.006140530000000, 0
0.006329700000000, 1
0.006656350000000, 0
0.006815490000000, 1
0.006815500000000, 0
0.006815510000000, 1
0.007236080000000, 0
0.007314020000000, 1
0.007752320000000, 0
0.007897760000000, 1
0.008231710000000, 0
0.008362000000000, 1
0.008757060000000, 0
0.008905940000000, 1
0.009295840000000, 0
0.009447300000000, 1
0.009813180000000, 0
0.009985890000000, 1
0.010306670000000, 0
0.010500130000000, 1
0.010753150000000, 0
0.011010240000000, 1
0.011306630000000, 0
0.011540020000000, 1
0.011851310000000, 0
0.012063610000000, 1
0.012380060000000, 0
0.012588620000000, 1
0.012913330000000, 0
0.012913350000000, 1
0.012913360000000, 0
0.013102560000000, 1
0.013438510000000, 0
0.013635140000000, 1
0.013948390000000, 0
0.014147190000000, 1
0.014221960000000, 0
0.014488360000000, 1
0.014747480000000, 0
0.015177720000000, 1
0.015485820000000, 0
0.015807270000000, 1
0.016126720000000, 0
0.016414350000000, 1
0.016730510000000, 0
0.016730530000000, 1
0.016730560000000, 0
0.016998940000000, 1
0.017322010000000, 0
0.017556400000000, 1
0.017880910000000, 0
0.018113840000000, 1
0.018420980000000, 0
0.018645010000000, 1
0.018951770000000, 0
0.019156190000000, 1
0.019494120000000, 0
0.019679210000000, 1
0.020024440000000, 0
0.020217370000000, 1
0.020338940000000, 0
0.020455000000000, 1
0.020455020000000, 0
0.020455040000000, 1
0.020763710000000, 0
0.020957700000000, 1
0.021282550000000, 0
0.021467360000000, 1
0.021826560000000, 0
0.022006740000000, 1
0.022342450000000, 0
0.022567570000000, 1
0.022906830000000, 0
0.023107730000000, 1
0.023419770000000, 0
0.023579830000000, 1
0.023949850000000, 0
0.024122020000000, 1
0.024520290000000, 0
0.024620660000000, 1
0.025035520000000, 0
0.025120870000000, 1
0.025676080000000, 0
0.025699820000000, 1
0.026667580000000, 0
0.026705010000000, 1
0.028287790000000, 0
0.028362340000000, 1
0.028855710000000, 0
0.028904260000000, 1
0.029365990000000, 0
0.029477300000000, 1
0.030320700000000, 0
0.030497480000000, 1
0.030784070000000, 0
0.031008970000000, 1
0.031008980000000, 0
0.031008990000000, 1
0.031317330000000, 0
0.031527870000000, 1
0.031855490000000, 0
0.032062880000000, 1
0.032391330000000, 0
0.032592700000000, 1
0.032853510000000, 0
0.033032930000000, 1
0.033370450000000, 0
0.033607280000000, 1
0.033888570000000, 0
0.034101590000000, 1
0.034544960000000, 0
0.034598240000000, 1
0.034598250000000, 0
0.034598290000000, 1
0.034686110000000, 0
