Time[s], Channel 0
0.000000000000000, 0
0.000119600000000, 1
0.000453300000000, 0
0.000705500000000, 1
0.001037800000000, 0
0.001293100000000, 1
0.001601300000000, 0
0.001878400000000, 1
0.002210000000000, 0
0.002474300000000, 1
0.002817700000000, 0
0.003054500000000, 1
0.003406500000000, 0
0.003628100000000, 1
0.003969100000000, 0
0.004201600000000, 1
0.004544700000000, 0
0.004759800000000, 1
0.005110500000000, 0
0.005326200000000, 1
0.005667000000000, 0
0.005895300000000, 1
0.006231700000000, 0
0.006483600000000, 1
0.006814000000000, 0
0.007049100000000, 1
0.007378300000000, 0
0.007625300000000, 1
0.007967400000000, 0
0.008188400000000, 1
0.008525600000000, 0
0.008761800000000, 1
0.009096700000000, 0
0.009332300000000, 1
0.009661200000000, 0
0.009922300000000, 1
0.010255400000000, 0
0.010486700000000, 1
0.010821000000000, 0
0.011046300000000, 1
0.011382800000000, 0
0.011618600000000, 1
0.011946900000000, 0
0.012190700000000, 1
0.012515300000000, 0
0.012723800000000, 1
0.013091000000000, 0
0.013295900000000, 1
0.013633300000000, 0
0.013877400000000, 1
0.014201000000000, 0
0.014441900000000, 1
0.014773500000000, 0
0.015018000000000, 1
0.015341000000000, 0
0.015598400000000, 1
0.015941200000000, 0
0.016186400000000, 1
0.016513400000000, 0
0.016757700000000, 1
0.017078100000000, 0
0.017307500000000, 1
0.017655500000000, 0
0.017884600000000, 1
0.018218400000000, 0
0.018469700000000, 1
0.018800900000000, 0
0.019038700000000, 1
0.019381700000000, 0
0.019635200000000, 1
0.019960100000000, 0
0.020185700000000, 1
0.020482400000000, 0
0.020706000000000, 1
0.021031600000000, 0
0.021269400000000, 1
0.021603200000000, 0
0.021835000000000, 1
0.022174400000000, 0
0.022422100000000, 1
0.022744100000000, 0
0.022984700000000, 1
0.023313000000000, 0
0.023550100000000, 1
0.023895300000000, 0
0.024122400000000, 1
0.024453500000000, 0
0.024680000000000, 1
0.025021700000000, 0
0.025257000000000, 1
0.025583100000000, 0
0.025898800000000, 1
0.026183800000000, 0
0.026538300000000, 1
0.026857300000000, 0
0.027169600000000, 1
0.027502800000000, 0
0.027789200000000, 1
0.028130600000000, 0
0.028407400000000, 1
0.028741200000000, 0
0.029013400000000, 1
0.029344200000000, 0
0.029622200000000, 1
0.029949000000000, 0
0.030195100000000, 1
0.030540700000000, 0
0.030801400000000, 1
0.031125100000000, 0
0.031367900000000, 1
0.031708500000000, 0
0.031957400000000, 1
0.032290600000000, 0
0.032539700000000, 1
0.032872700000000, 0
0.033110800000000, 1
0.033445100000000, 0
0.033679300000000, 1
0.034016200000000, 0
0.034260200000000, 1
0.034594000000000, 0
0.034831900000000, 1
0.035166500000000, 0
0.035403800000000, 1
0.035881800000000, 0
0.036048000000000, 1
0.036383700000000, 0
0.036605900000000, 1
0.036947000000000, 0
0.037190300000000, 1
0.037502900000000, 0
0.037755900000000, 1
0.038093100000000, 0
0.038330700000000, 1
0.038657500000000, 0
0.038875800000000, 1
0.039222200000000, 0
0.039444000000000, 1
0.039795700000000, 0
0.040015200000000, 1
0.040356100000000, 0
0.040590200000000, 1
0.040926900000000, 0
0.041165300000000, 1
0.041494300000000, 0
0.041739000000000, 1
0.042061100000000, 0
0.042301600000000, 1
0.042635000000000, 0
0.042872400000000, 1
0.043204400000000, 0
0.043440800000000, 1
