Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.001267320000000, 0
0.001714620000000, 1
0.002920290000000, 0
0.003365360000000, 1
0.003811550000000, 0
0.005017940000000, 1
0.006243190000000, 0
0.006689330000000, 1
0.007896310000000, 0
0.008341630000000, 1
0.009547120000000, 0
0.009992440000000, 1
0.010436690000000, 0
0.011641860000000, 1
0.012086690000000, 0
0.013291840000000, 1
0.014498200000000, 0
0.014943680000000, 1
0.015388530000000, 0
0.016593890000000, 1
0.017800270000000, 0
0.018245870000000, 1
0.019450990000000, 0
0.019895500000000, 1
0.020340250000000, 0
0.021545370000000, 1
0.021989740000000, 0
0.023195920000000, 1
0.023641380000000, 0
0.024846590000000, 1
0.025290370000000, 0
0.026495820000000, 1
0.026942390000000, 0
0.028181620000000, 1
0.029388680000000, 0
0.029834080000000, 1
0.030279210000000, 0
0.031485580000000, 1
0.031930810000000, 0
0.033136190000000, 1
0.033580330000000, 0
0.034785400000000, 1
0.035990420000000, 0
0.036434880000000, 1
0.036879820000000, 0
0.038086130000000, 1
0.038532180000000, 0
0.039738380000000, 1
0.040183240000000, 0
0.042528420000000, 1
0.043733350000000, 0
0.044176900000000, 1
0.045381940000000, 0
0.045826600000000, 1
0.046270910000000, 0
0.047481850000000, 1
0.048691430000000, 0
0.049139560000000, 1
0.050348070000000, 0
0.050796170000000, 1
0.052004370000000, 0
0.052451660000000, 1
0.052899550000000, 0
0.054107640000000, 1
0.054555960000000, 0
0.055765250000000, 1
0.056975830000000, 0
0.057423870000000, 1
0.057870960000000, 0
0.059079530000000, 1
0.060287940000000, 0
0.060735460000000, 1
0.061943680000000, 0
0.062392360000000, 1
0.062840340000000, 0
0.064048920000000, 1
0.064496770000000, 0
0.065705270000000, 1
0.066152980000000, 0
0.067368750000000, 1
0.067816450000000, 0
0.069024790000000, 1
0.069472660000000, 0
0.070681780000000, 1
0.071890300000000, 0
0.072337980000000, 1
0.072785800000000, 0
0.073994000000000, 1
0.074441510000000, 0
0.075649900000000, 1
0.076098050000000, 0
0.077308310000000, 1
0.078517460000000, 0
0.078965770000000, 1
0.079413620000000, 0
0.080622120000000, 1
0.081069850000000, 0
0.082278080000000, 1
0.082725410000000, 0
0.085073760000000, 1
0.086282350000000, 0
0.086737880000000, 1
0.087946780000000, 0
0.088394650000000, 1
