Time[s], Channel 0
0.000000000000000, 1
0.000093260000000, 0
0.000093350000000, 1
0.000093360000000, 0
0.000336560000000, 1
0.000574830000000, 0
0.000834860000000, 1
0.001058580000000, 0
0.001310750000000, 1
0.001562770000000, 0
0.001822650000000, 1
0.002044060000000, 0
0.002297540000000, 1
0.002510360000000, 0
0.002784810000000, 1
0.002784860000000, 0
0.002784870000000, 1
0.003017620000000, 0
0.003258520000000, 1
0.003504570000000, 0
0.003737660000000, 1
0.003997410000000, 0
0.004236560000000, 1
0.004484970000000, 0
0.004731050000000, 1
0.004977960000000, 0
0.004978000000000, 1
0.004978080000000, 0
0.005210200000000, 1
0.005453100000000, 0
0.005453110000000, 1
0.005453180000000, 0
0.005682280000000, 1
0.005944750000000, 0
0.006160170000000, 1
0.006160180000000, 0
0.006160250000000, 1
0.006389810000000, 0
0.006389820000000, 1
0.006389860000000, 0
0.006389870000000, 1
0.006389880000000, 0
0.006619370000000, 1
0.006855860000000, 0
0.006855890000000, 1
0.006855940000000, 0
0.007067120000000, 1
0.007350180000000, 0
0.007350210000000, 1
0.007350360000000, 0
0.007519600000000, 1
0.007801270000000, 0
0.007801300000000, 1
0.007801430000000, 0
0.008040890000000, 1
0.008260280000000, 0
0.008508330000000, 1
0.008741400000000, 0
0.008741440000000, 1
0.008741540000000, 0
0.008978900000000, 1
0.009177810000000, 0
0.009445470000000, 1
0.009651430000000, 0
0.009651470000000, 1
0.009651510000000, 0
0.009954000000000, 1
0.010156980000000, 0
0.010386710000000, 1
0.010598480000000, 0
0.010825890000000, 1
0.010825900000000, 0
0.010825970000000, 1
0.011012600000000, 0
0.011012620000000, 1
0.011012760000000, 0
0.011273830000000, 1
0.011483910000000, 0
0.011483940000000, 1
0.011484040000000, 0
0.011728930000000, 1
0.011939730000000, 0
0.011939800000000, 1
0.011939810000000, 0
0.012218590000000, 1
0.012428270000000, 0
0.012689360000000, 1
0.012905790000000, 0
0.013172010000000, 1
0.013400920000000, 0
0.013640620000000, 1
0.013640630000000, 0
0.013640640000000, 1
0.013640650000000, 0
0.013640750000000, 1
0.013828050000000, 0
0.014049060000000, 1
0.014049120000000, 0
0.014049130000000, 1
0.014288770000000, 0
0.014288790000000, 1
0.014288850000000, 0
0.014556030000000, 1
0.014753790000000, 0
0.014753800000000, 1
0.014753880000000, 0
0.014966560000000, 1
0.014966590000000, 0
0.014966700000000, 1
0.015169910000000, 0
0.015355780000000, 1
0.015355800000000, 0
0.015355930000000, 1
0.015601630000000, 0
0.015843160000000, 1
0.016130520000000, 0
0.016130670000000, 1
0.016130680000000, 0
0.016279490000000, 1
0.016324270000000, 0
0.016324300000000, 1
0.016324360000000, 0
0.016353800000000, 1
0.016401440000000, 0
0.016401580000000, 1
0.016401590000000, 0
0.016421890000000, 1
0.016492360000000, 0
0.016492380000000, 1
0.016492510000000, 0
0.016753580000000, 1
0.016771200000000, 0
0.016771230000000, 1
0.016771350000000, 0
0.016815930000000, 1
0.016815990000000, 0
0.016816000000000, 1
0.016885370000000, 0
0.016885410000000, 1
0.016885620000000, 0
0.016979300000000, 1
0.017022580000000, 0
0.017022920000000, 1
0.017022950000000, 0
0.017145520000000, 1
0.017209850000000, 0
0.017440540000000, 1
0.017501130000000, 0
0.017501150000000, 1
0.017501190000000, 0
0.017566880000000, 1
0.017663000000000, 0
0.017663030000000, 1
0.017663130000000, 0
0.017718320000000, 1
0.017718370000000, 0
0.017718400000000, 1
0.017838070000000, 0
0.017932490000000, 1
0.017953920000000, 0
0.017953950000000, 1
0.017954020000000, 0
0.018019480000000, 1
0.018103300000000, 0
0.018103340000000, 1
0.018103490000000, 0
0.018155550000000, 1
0.018155580000000, 0
0.018155650000000, 1
0.018219840000000, 0
0.018402800000000, 1
0.018402820000000, 0
0.018402830000000, 1
0.018434340000000, 0
0.018434350000000, 1
0.018434360000000, 0
0.018569480000000, 1
0.018569490000000, 0
0.018569600000000, 1
0.018597470000000, 0
0.018843170000000, 1
0.019054320000000, 0
0.019054350000000, 1
0.019054460000000, 0
0.019270710000000, 1
0.019473710000000, 0
0.019789340000000, 1
0.019982280000000, 0
0.020268330000000, 1
0.020268360000000, 0
0.020268390000000, 1
0.020431700000000, 0
0.020680100000000, 1
0.020890290000000, 0
0.021128860000000, 1
0.021402880000000, 0
0.021634030000000, 1
0.021634040000000, 0
0.021634110000000, 1
0.021874370000000, 0
0.022105390000000, 1
0.022347650000000, 0
0.022597640000000, 1
0.022597650000000, 0
0.022597850000000, 1
0.022838520000000, 0
0.023084380000000, 1
0.023326870000000, 0
0.023558850000000, 1
0.023804050000000, 0
0.023804090000000, 1
0.023804200000000, 0
0.024027600000000, 1
0.024027630000000, 0
0.024027650000000, 1
0.024274320000000, 0
0.024507040000000, 1
0.024730830000000, 0
0.024991570000000, 1
0.024991580000000, 0
0.024991680000000, 1
0.025204740000000, 0
0.025443430000000, 1
0.025667850000000, 0
0.025667890000000, 1
0.025667920000000, 0
0.025954540000000, 1
0.025954560000000, 0
